Index,PositionType,PositionStatus,CareerTrack,Nationality,EducationLevel,Branch,PositionLevel,Task1,Task2,Task3,Task4,Task5,Task6,Task7,Task8,Task9,Task10,Task11,Task12,Task13,Task14,Task15,Task16,Task17,Task18,Task19,Task20,Task21,Task22,Task23,Workload1,Workload2,Workload3,Workload4,PerformerCategory
9626,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9628,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9629,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9630,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9631,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9634,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9636,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9638,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9640,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9643,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9644,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9645,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9646,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9648,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9650,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9652,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9653,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9654,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9655,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9656,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9657,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9658,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9659,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9660,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9661,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9663,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9664,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9665,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9667,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9668,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9669,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9670,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9671,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9672,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9690,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9691,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9693,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9694,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9695,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9699,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9700,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9702,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9705,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9706,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9707,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9709,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9710,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9711,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9716,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9718,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9720,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9721,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9722,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9724,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9725,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9727,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9728,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9732,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9736,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9738,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9739,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9740,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9742,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9743,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9744,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9745,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9746,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9748,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9776,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9777,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9778,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9786,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9787,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9793,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9794,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9796,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9797,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9799,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9801,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9805,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9806,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9810,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9811,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9812,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9814,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9815,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9817,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9818,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9820,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9822,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9823,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9824,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9827,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9846,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9848,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9849,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9851,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9853,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9855,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9856,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9858,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9859,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9860,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9861,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9862,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9863,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9864,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9865,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9867,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9868,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9869,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9870,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9871,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9873,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9874,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9876,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9877,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9878,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9880,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9881,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9883,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9884,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9886,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9887,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9888,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9889,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9891,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9892,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9893,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9899,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9901,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9902,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9905,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9907,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9908,TypeB,StatusD,TrackA,local,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9387,TypeB,StatusD,TrackA,Foreigner,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9414,TypeB,StatusD,TrackA,Foreigner,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9573,TypeB,StatusD,TrackA,Foreigner,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9610,TypeB,StatusD,TrackA,Foreigner,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9641,TypeB,StatusD,TrackA,Foreigner,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9651,TypeB,StatusD,TrackA,Foreigner,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9712,TypeB,StatusD,TrackA,Foreigner,No Data,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
555,TypeB,StatusA,TrackA,local,LevelB,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
559,TypeB,StatusA,TrackA,local,LevelB,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
758,TypeB,StatusA,TrackA,local,LevelB,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
